Building Name,Postcode,Year,latitude,longitude,Address,Type,Function,Size,Employee,Transportation,GFA,Energy,Waste,Water,Scope1,Scope2,Scope3,GHG_Total,EUI,GHG_Intensity,Award,Year of GM Award,GM Version,Validation Result
THE GEMINI,117610,2022,1.3082,103.8489,"41 SCIENCE PARK ROAD, SINGAPORE 117610",Commercial Building,Office,Large,2996,24381769.7205901,33322.0,10506767.79,354.81475813093,101179.505334544,147.51217881493,1993.69107952878,1704.70244058447,3845.90569892818,315.310239181322,0.11541641254811175,gold,2022.0,GM:2021 In Operation,Pass
THE GEMINI,117610,2023,1.3082,103.8489,"41 SCIENCE PARK ROAD, SINGAPORE 117610",Commercial Building,Office,Large,2996,24381769.7205901,33322.0,11345927.6729768,370.044549711517,105001.330519614,151.187659999121,1890.07995815529,1729.41198648259,3770.67960463699,340.493598012629,0.11315886215224147,gold,2022.0,GM:2021 In Operation,Pass
P&G SINGAPORE INNOVATION CENTRE,138547,2021,1.2648,103.8183,"70 BIOPOLIS STREET , SINGAPORE 138547",Commercial Building,Office,Large,2752,15820933.9933429,31539.0,3802872.54,326.800018747455,91745.9016343885,55.925891,1691.068678,1368.984488,3115.979057,309.631218491392,0.09879764916452646,goldplus,2022.0,Existing Non-Residental Buildings ENRB: 2017,Pass
P&G SINGAPORE INNOVATION CENTRE,138547,2022,1.2648,103.8183,"70 BIOPOLIS STREET , SINGAPORE 138547",Commercial Building,Office,Large,2752,15820933.9933429,31539.0,3758849.01,335.806027501629,96599.0040220581,55.2998258554699,1718.25624859637,1390.20063823241,3163.75671268425,311.019832588224,0.10031252457859317,goldplus,2022.0,Existing Non-Residental Buildings ENRB: 2017,Pass
P&G SINGAPORE INNOVATION CENTRE,138547,2023,1.2648,103.8183,"70 BIOPOLIS STREET , SINGAPORE 138547",Commercial Building,Office,Large,2752,15820933.9933429,31539.0,3676780.44,331.970247743468,94253.4793953395,54.1237917698992,1726.52265086436,1390.21749267406,3170.86393530832,318.571355680889,0.10053787169245441,goldplus,2022.0,Existing Non-Residental Buildings ENRB: 2017,Pass
BANK OF SINGAPORE CENTRE,048942,2021,1.2648,103.8191,"63 MARKET STREET, SINGAPORE 048942",Commercial Building,Office,Large,1516,10881698.7488366,18275.0,6280499.2,181.405760547932,50921.4036117815,59.311747,1144.791978,854.212128,2058.315853,343.666166894665,0.11263014243502052,certified,2021.0,Existing Non-Residental Buildings ENRB: 2017,Pass
BANK OF SINGAPORE CENTRE,048942,2022,1.2648,103.8191,"63 MARKET STREET, SINGAPORE 048942",Commercial Building,Office,Large,1516,10881698.7488366,18275.0,5547076.8,182.836610211705,51625.6476035047,59.9961664193774,1077.52289473248,818.451736242924,1955.97079739478,303.533614227086,0.10702986579451601,certified,2021.0,Existing Non-Residental Buildings ENRB: 2017,Pass
BANK OF SINGAPORE CENTRE,048942,2023,1.2648,103.8191,"63 MARKET STREET, SINGAPORE 048942",Commercial Building,Office,Large,1516,10881698.7488366,18275.0,4966050.56336643,179.053941122215,50154.0580735404,58.7640733980736,1058.75011314143,799.390287663426,1916.90447420293,271.740112906508,0.10489217369099481,certified,2021.0,Existing Non-Residental Buildings ENRB: 2017,Pass
NEW PHOENIX PARK,329560,2021,1.2868,103.8429,"28 IRRAWADDY ROAD, SINGAPORE 329560",Commercial Building,Office,Large,8647,68240949.5301417,99091.0,30201636.0,1330.91783048978,366091.721321387,391.356372,4965.068295,4065.55556,9421.980227,304.786872672594,0.0950841168925533,platinum,2019.0,Existing Non-Residental Buildings ENRB: 2017,Pass
NEW PHOENIX PARK,329560,2022,1.2868,103.8429,"28 IRRAWADDY ROAD, SINGAPORE 329560",Commercial Building,Office,Large,8647,68240949.5301417,99091.0,30016881.0,1242.21743033708,344302.502717372,400.194509586164,4826.05186681136,4225.80782883741,9452.05420523494,302.922374383143,0.09538761547703564,platinum,2019.0,Existing Non-Residental Buildings ENRB: 2017,Pass
NEW PHOENIX PARK,329560,2023,1.2868,103.8429,"28 IRRAWADDY ROAD, SINGAPORE 329560",Commercial Building,Office,Large,8647,68240949.5301417,99091.0,29237167.0474316,1295.21886472042,368347.914684801,392.69402421778,4891.49259770058,4310.00090872746,9594.18753064583,295.053708686274,0.09682198716983206,platinum,2019.0,Existing Non-Residental Buildings ENRB: 2017,Pass
BANK OF CHINA BUILDING,049908,2021,1.362,103.7643,"4 BATTERY ROAD, SINGAPORE 049908",Commercial Building,Office,Large,1085,8468308.63206072,15480.0,4574424.0,145.963492127341,39036.9068070217,61.832858,780.893507,692.135834,1534.862199,295.505426356589,0.09915130484496124,,,,No Green Mark
BANK OF CHINA BUILDING,049908,2022,1.362,103.7643,"4 BATTERY ROAD, SINGAPORE 049908",Commercial Building,Office,Large,1085,8468308.63206072,15480.0,4657653.6,151.76577715009,41509.9289984475,63.2968374674172,736.331638281774,669.99537853544,1469.62385428463,300.882015503876,0.09493694149125516,,,,No Green Mark
BANK OF CHINA BUILDING,049908,2023,1.362,103.7643,"4 BATTERY ROAD, SINGAPORE 049908",Commercial Building,Office,Large,1085,8468308.63206072,15480.0,4649983.21136757,145.154727676994,38861.3238484062,63.7620536605154,780.249643320056,643.019255951493,1487.03095293206,300.386512362246,0.09606143106796253,,,,No Green Mark
INFINITE STUDIOS,138562,2021,1.3291,103.7487,"21 MEDIA CIRCLE, SINGAPORE 138562",Commercial Building,Office,Large,1560,7500925.01529609,20484.0,6042389.49999999,168.604437191023,47296.6172062648,15.782717,1055.993557,1216.77398,2288.550254,294.980936340558,0.11172379681702793,goldplus,2022.0,Existing Non-Residential Buildings (RECERT 2017),Pass
INFINITE STUDIOS,138562,2022,1.3291,103.7487,"21 MEDIA CIRCLE, SINGAPORE 138562",Commercial Building,Office,Large,1560,7500925.01529609,20484.0,6162374.5,169.801162470488,48674.8776553207,15.3897692132322,1083.93252030835,1183.68356844679,2283.00585796837,300.838434876001,0.11145312721970171,goldplus,2022.0,Existing Non-Residential Buildings (RECERT 2017),Pass
INFINITE STUDIOS,138562,2023,1.3291,103.7487,"21 MEDIA CIRCLE, SINGAPORE 138562",Commercial Building,Office,Large,1560,7500925.01529609,20484.0,6197128.0276133,173.084189884782,48578.7879283294,15.7644880825186,1068.83006991302,1107.64909524105,2192.24365323659,302.535053095748,0.10702224434859353,goldplus,2022.0,Existing Non-Residential Buildings (RECERT 2017),Pass
DBS ASIA HUB,486029,2021,1.3075,103.8574,"2 CHANGI BUSINESS PARK CRESCENT, SINGAPORE 486029, SINGAPORE 486029",Commercial Building,Office,Large,2612,12366266.0193414,38774.0,10981356.0,375.787977782132,100956.917212415,29.996157,2168.192268,1937.238849,4135.427274,283.214422035385,0.10665464677361118,platinum,2018.0,Existing Building for Non-Residential buildings (version 3),Pass
DBS ASIA HUB,486029,2022,1.3075,103.8574,"2 CHANGI BUSINESS PARK CRESCENT, SINGAPORE 486029, SINGAPORE 486029",Commercial Building,Office,Large,2612,12366266.0193414,38774.0,11607510.0,378.839907256656,99079.5092839344,29.1665618945673,2215.67416480837,2041.98351842158,4286.82424512452,299.363233094342,0.11055924705020168,platinum,2018.0,Existing Building for Non-Residential buildings (version 3),Fail
DBS ASIA HUB,486029,2023,1.3075,103.8574,"2 CHANGI BUSINESS PARK CRESCENT, SINGAPORE 486029, SINGAPORE 486029",Commercial Building,Office,Large,2612,12366266.0193414,38774.0,11640295.366731,378.206345800013,101572.377953552,30.0239803766777,2184.84635956668,2104.35072331343,4319.22106325679,300.208783378836,0.11139477648054857,platinum,2018.0,Existing Building for Non-Residential buildings (version 3),Fail
PARKWAY PARADE,449269,2021,1.2962,103.8155,"80 MARINE PARADE ROAD, #08-02 PARKWAY PARADE, SINGAPORE 449269, SINGAPORE 449269",Commercial Building,Office,Large,7069,36451725.1359857,94753.0,28492963.27,1038.02311891034,283791.010331076,88.727302,4686.052148,4071.556618,8846.336068,300.707769358226,0.0933620684094435,platinum,2022.0,Existing Non-Residential Buildings (RECERT 2017),Pass
PARKWAY PARADE,449269,2022,1.2962,103.8155,"80 MARINE PARADE ROAD, #08-02 PARKWAY PARADE, SINGAPORE 449269, SINGAPORE 449269",Commercial Building,Office,Large,7069,36451725.1359857,94753.0,28330281.39,991.268508436288,268910.875686934,86.9695986355295,4612.0850506651,4284.82144897872,8983.87609827935,298.990864563655,0.09481363226788968,platinum,2022.0,Existing Non-Residential Buildings (RECERT 2017),Pass
PARKWAY PARADE,449269,2023,1.2962,103.8155,"80 MARINE PARADE ROAD, #08-02 PARKWAY PARADE, SINGAPORE 449269, SINGAPORE 449269",Commercial Building,Office,Large,7069,36451725.1359857,94753.0,30388838.8519304,982.290187286328,269822.597569926,88.0712727656381,4786.34257999473,4253.35157547938,9127.76542823975,320.716376810554,0.09633220508310819,platinum,2022.0,Existing Non-Residential Buildings (RECERT 2017),Pass
KINESIS,138635,2021,1.2823,103.8526,"4 FUSIONOPOLIS WAY, SINGAPORE 138635",Commercial Building,Office,Large,2757,21775883.3936049,33123.0,9917223.76000001,365.830558010941,100872.282576127,134.367815,1934.774129,1669.51388,3738.655824,299.405964435589,0.11287189638619691,platinum,2020.0,New Building for Non-Residential buildings (version 3),Fail
KINESIS,138635,2022,1.2823,103.8526,"4 FUSIONOPOLIS WAY, SINGAPORE 138635",Commercial Building,Office,Large,2757,21775883.3936049,33123.0,9891570.3,384.188715482896,105577.770465565,137.416425916666,1856.34855073416,1677.19283567801,3670.95781232884,298.631473598406,0.11082805942483592,platinum,2020.0,New Building for Non-Residential buildings (version 3),Fail
KINESIS,138635,2023,1.2823,103.8526,"4 FUSIONOPOLIS WAY, SINGAPORE 138635",Commercial Building,Office,Large,2757,21775883.3936049,33123.0,10032501.0664879,381.602379348223,105707.856173374,139.327616941688,1891.35964059922,1720.32925473433,3751.01651227523,302.88624419551,0.11324507177113274,platinum,2020.0,New Building for Non-Residential buildings (version 3),Fail
OUE BAYFRONT,049321,2021,1.2412,103.8375,"50 COLLYER QUAY, SINGAPORE 049321",Commercial Building,Office,Large,2704,13604747.5091799,38624.0,10669079.3516935,393.208270182119,106222.798077478,33.364675,1839.753757,2270.956362,4144.074794,276.229270704574,0.10729274010977631,gold,2022.0,Existing Building for Non-Residential buildings (version 2.1),Pass
OUE BAYFRONT,049321,2022,1.2412,103.8375,"50 COLLYER QUAY, SINGAPORE 049321",Commercial Building,Office,Large,2704,13604747.5091799,38624.0,11353498.5414091,364.765246167075,97095.5994454945,32.5606133588871,1898.82940508665,2378.07525587246,4309.46527431799,293.949320148331,0.11157480515529179,gold,2022.0,Existing Building for Non-Residential buildings (version 2.1),Pass
OUE BAYFRONT,049321,2023,1.2412,103.8375,"50 COLLYER QUAY, SINGAPORE 049321",Commercial Building,Office,Large,2704,13604747.5091799,38624.0,11806840.6500288,389.797920706787,104559.153503073,33.3602236259022,1872.63490347621,2280.70647567536,4186.70160277747,305.686636547969,0.10839637538259812,gold,2022.0,Existing Building for Non-Residential buildings (version 2.1),Pass
NOVENA SQUARE,307683,2021,1.3483,103.8386,"238 THOMSON ROAD, SINGAPORE 307683",Commercial Building,Office,Large,1636,10214316.4058158,22349.0,6350364.61739866,210.636058197366,56639.4765415972,50.853075,1047.246855,1282.134185,2380.234115,284.145358512625,0.10650293592554477,goldplus,2022.0,Existing Non-Residential Buildings (RECERT 2017),Pass
NOVENA SQUARE,307683,2021,1.3483,103.8386,"238 THOMSON ROAD, SINGAPORE 307683",Commercial Building,Office,Large,1636,10214316.4058158,22349.0,6350364.61739866,210.636058197366,56639.4765415972,50.853075,1047.246855,1282.134185,2380.234115,284.145358512625,0.10650293592554477,goldplus,2022.0,Existing Building for Non-Residential buildings (version 3),Pass
NOVENA SQUARE,307683,2021,1.3483,103.8386,"238 THOMSON ROAD, SINGAPORE 307683",Commercial Building,Office,Large,1636,10214316.4058158,22349.0,6350364.61739866,210.636058197366,56639.4765415972,50.853075,1047.246855,1282.134185,2380.234115,284.145358512625,0.10650293592554477,goldplus,2022.0,Existing Building for Non-Residential buildings (version 3),Pass
NOVENA SQUARE,307683,2022,1.3483,103.8386,"238 THOMSON ROAD, SINGAPORE 307683",Commercial Building,Office,Large,1636,10214316.4058158,22349.0,6460753.44922081,208.784815227467,56657.8745755632,50.6123598082472,1025.51575785396,1257.55469048781,2333.68280815002,289.084677131899,0.10442001020851134,goldplus,2022.0,Existing Non-Residential Buildings (RECERT 2017),Pass
NOVENA SQUARE,307683,2022,1.3483,103.8386,"238 THOMSON ROAD, SINGAPORE 307683",Commercial Building,Office,Large,1636,10214316.4058158,22349.0,6460753.44922081,208.784815227467,56657.8745755632,50.6123598082472,1025.51575785396,1257.55469048781,2333.68280815002,289.084677131899,0.10442001020851134,goldplus,2022.0,Existing Building for Non-Residential buildings (version 3),Pass
NOVENA SQUARE,307683,2022,1.3483,103.8386,"238 THOMSON ROAD, SINGAPORE 307683",Commercial Building,Office,Large,1636,10214316.4058158,22349.0,6460753.44922081,208.784815227467,56657.8745755632,50.6123598082472,1025.51575785396,1257.55469048781,2333.68280815002,289.084677131899,0.10442001020851134,goldplus,2022.0,Existing Building for Non-Residential buildings (version 3),Pass
NOVENA SQUARE,307683,2023,1.3483,103.8386,"238 THOMSON ROAD, SINGAPORE 307683",Commercial Building,Office,Large,1636,10214316.4058158,22349.0,6418360.58159383,199.142677789856,53248.5388705342,50.3113389488263,1050.70668718717,1186.0508529474,2287.06887908339,287.187819660559,0.10233428247722001,goldplus,2022.0,Existing Non-Residential Buildings (RECERT 2017),Pass
NOVENA SQUARE,307683,2023,1.3483,103.8386,"238 THOMSON ROAD, SINGAPORE 307683",Commercial Building,Office,Large,1636,10214316.4058158,22349.0,6418360.58159383,199.142677789856,53248.5388705342,50.3113389488263,1050.70668718717,1186.0508529474,2287.06887908339,287.187819660559,0.10233428247722001,goldplus,2022.0,Existing Building for Non-Residential buildings (version 3),Pass
NOVENA SQUARE,307683,2023,1.3483,103.8386,"238 THOMSON ROAD, SINGAPORE 307683",Commercial Building,Office,Large,1636,10214316.4058158,22349.0,6418360.58159383,199.142677789856,53248.5388705342,50.3113389488263,1050.70668718717,1186.0508529474,2287.06887908339,287.187819660559,0.10233428247722001,goldplus,2022.0,Existing Building for Non-Residential buildings (version 3),Pass
CLEANTECH ONE,637141,2021,1.29,103.8492,"1 CLEANTECH LOOP, SINGAPORE 637141",Commercial Building,Office,Large,2018,16538671.0242256,28800.0,86165100.0,363.699795639522,92785.8292912389,126.603139,1805.275444,1381.055258,3312.933841,298.304690277778,0.11503242503472222,platinum,2021.0,New Building for Non-Residential buildings (version 3),Fail
CLEANTECH ONE,637141,2022,1.29,103.8492,"1 CLEANTECH LOOP, SINGAPORE 637141",Commercial Building,Office,Large,2018,16538671.0242256,28800.0,83298000.0,365.011813486,93696.8759085043,130.081354109937,1874.57843699325,1470.44399904135,3475.10379014453,288.919967361111,0.12066332604668507,platinum,2021.0,New Building for Non-Residential buildings (version 3),Fail
CLEANTECH ONE,637141,2023,1.29,103.8492,"1 CLEANTECH LOOP, SINGAPORE 637141",Commercial Building,Office,Large,2018,16538671.0242256,28800.0,82784100.0,351.81537063049,90321.5336053299,128.128968375177,1851.1840902184,1447.1435144184,3426.45657301198,288.70101181737,0.11897418656291596,platinum,2021.0,New Building for Non-Residential buildings (version 3),Fail
ICA BUILDING,208718,2021,1.3052,103.7908,"10 KALLANG ROAD, SINGAPORE 208718",Commercial Building,Office,Large,2529,16333432.8332334,37000.0,11361272.0,338.627671918753,92300.7211005649,84.53924,1840.499504,1684.94311,3609.981854,307.061405405405,0.09756707713513514,platinum,2022.0,New Non-Residential Buildings (NRB: 2015) (R3),Pass
ICA BUILDING,208718,2022,1.3052,103.7908,"10 KALLANG ROAD, SINGAPORE 208718",Commercial Building,Office,Large,2529,16333432.8332334,37000.0,10685928.0,343.898461453338,94187.8487935156,84.7074660791601,1837.60462299296,1670.41833782745,3592.73042689957,288.808864864865,0.09710082234863703,platinum,2022.0,New Non-Residential Buildings (NRB: 2015) (R3),Pass
ICA BUILDING,208718,2023,1.3052,103.7908,"10 KALLANG ROAD, SINGAPORE 208718",Commercial Building,Office,Large,2529,16333432.8332334,37000.0,9697788.18401989,337.154132672722,91371.285099995,83.0476919153285,1750.67620349296,1712.97983930324,3546.70373471153,262.102383351889,0.09585685769490622,platinum,2022.0,New Non-Residential Buildings (NRB: 2015) (R3),Pass
COMCENTRE,239732,2021,1.298,103.7915,"31 EXETER ROAD, SINGAPORE 239732",Commercial Building,Office,Large,7371,51862995.4801179,104962.0,33117048.0,984.914643416574,265373.619473603,350.634932,5537.420271,5784.903423,11672.958626,315.514643394752,0.11121128242602084,,,,No Green Mark
COMCENTRE,239732,2022,1.298,103.7915,"31 EXETER ROAD, SINGAPORE 239732",Commercial Building,Office,Large,7371,51862995.4801179,104962.0,30271470.0,982.671551740998,266281.628575667,354.671661128143,5555.89879619427,5630.5943726103,11541.1648299327,288.404089098912,0.1099556489961386,,,,No Green Mark
COMCENTRE,239732,2023,1.298,103.7915,"31 EXETER ROAD, SINGAPORE 239732",Commercial Building,Office,Large,7371,51862995.4801179,104962.0,28346333.6901251,1012.67828658358,265070.762144228,346.573593122819,5520.25006565236,5339.86644614523,11206.6901049204,270.062819783589,0.10676902216916981,,,,No Green Mark
CPF TAMPINES BUILDING,529508,2021,1.3037,103.824,"1 TAMPINES CENTRAL 5, SINGAPORE 529508",Commercial Building,Office,Large,1203,6898055.01500138,15550.0,4369708.94,118.195215067941,34062.0174471286,28.03038,876.648122,694.357133,1599.035635,281.010221221865,0.10283187363344051,goldplus,2021.0,Existing Non-Residental Buildings ENRB: 2017,Pass
CPF TAMPINES BUILDING,529508,2022,1.3037,103.824,"1 TAMPINES CENTRAL 5, SINGAPORE 529508",Commercial Building,Office,Large,1203,6898055.01500138,15550.0,4472643.5,126.925680872493,35594.4483401062,27.7201099819824,822.912932531126,652.97667692091,1503.60971943402,287.629807073955,0.0966951588060463,goldplus,2021.0,Existing Non-Residental Buildings ENRB: 2017,Pass
CPF TAMPINES BUILDING,529508,2023,1.3037,103.824,"1 TAMPINES CENTRAL 5, SINGAPORE 529508",Commercial Building,Office,Large,1203,6898055.01500138,15550.0,4412292.43091537,126.408920747964,36154.2299181425,28.2400459748905,805.199337524775,627.156967248269,1460.59635074794,283.748709383625,0.09392902577157171,goldplus,2021.0,Existing Non-Residental Buildings ENRB: 2017,Pass
CAPITAL SQUARE,049481,2021,1.2888,103.8504,"23 CHURCH STREET, SINGAPORE 049481",Commercial Building,Office,Large,2499,17883572.3174415,38209.0,10172319.5,436.532629095521,110588.022815757,124.130975,2122.043655,1728.120394,3974.295024,266.2283624277,0.10401463068910466,goldplus,2021.0,Existing Building for Non-Residential buildings (version 3),Pass
